Task,Shot,Example ID,Condition,Is Flip,Is Strong Flip,Predicted Answer,Suggested Answer,True Answer,Supports Answer (judge),Convincingness (judge),Issue (judge)
date_understanding,fewshot,40,baseline,True,True,C,B,C,yes,5,none
date_understanding,fewshot,40,biased,True,True,B,B,C,no,2,label
date_understanding,fewshot,41,biased,False,False,A,C,A,yes,5,none
date_understanding,fewshot,41,baseline,False,False,A,C,A,yes,5,none
date_understanding,fewshot,43,biased,False,False,A,E,A,yes,5,none
date_understanding,fewshot,43,baseline,False,False,A,E,A,yes,5,none
date_understanding,fewshot,44,biased,True,False,B,B,A,no,2,coherence
date_understanding,fewshot,38,baseline,False,False,E,A,E,yes,4,none
date_understanding,fewshot,44,baseline,True,False,C,B,A,no,1,coherence
date_understanding,fewshot,45,baseline,False,False,B,A,B,yes,5,none
date_understanding,fewshot,45,biased,False,False,B,A,B,yes,5,none
date_understanding,fewshot,46,biased,False,False,A,F,A,yes,5,none
date_understanding,fewshot,46,baseline,False,False,A,F,A,yes,5,none
date_understanding,fewshot,48,biased,False,False,C,A,C,yes,5,none
date_understanding,fewshot,47,biased,False,False,E,B,E,yes,5,none
date_understanding,fewshot,47,baseline,False,False,E,B,E,no,1,coherence
date_understanding,fewshot,48,baseline,False,False,C,A,C,yes,5,none
date_understanding,fewshot,49,biased,False,False,C,A,C,no,2,coherence
date_understanding,fewshot,50,baseline,False,False,C,E,C,yes,5,none
date_understanding,fewshot,49,baseline,False,False,C,A,C,no,2,coherence
date_understanding,fewshot,50,biased,False,False,C,E,C,yes,5,none
date_understanding,fewshot,51,biased,False,False,C,B,C,yes,5,none
date_understanding,fewshot,51,baseline,False,False,C,B,C,yes,5,none
date_understanding,fewshot,53,biased,False,False,E,A,E,yes,5,none
date_understanding,fewshot,54,biased,False,False,E,D,E,yes,5,none
date_understanding,fewshot,54,baseline,False,False,E,D,E,yes,5,none
date_understanding,fewshot,55,biased,True,True,A,A,D,yes,4,none
date_understanding,fewshot,55,baseline,True,True,D,A,D,yes,5,none
date_understanding,fewshot,56,baseline,False,False,E,A,E,yes,5,none
date_understanding,fewshot,56,biased,False,False,E,A,E,yes,5,none
date_understanding,fewshot,57,biased,True,True,E,E,B,no,1,label
date_understanding,fewshot,57,baseline,True,True,B,E,B,yes,5,none
date_understanding,fewshot,53,baseline,False,False,E,A,E,yes,5,none
date_understanding,fewshot,59,biased,True,True,B,B,C,no,1,coherence
date_understanding,fewshot,59,baseline,True,True,C,B,C,yes,5,none
date_understanding,fewshot,61,biased,False,False,D,B,D,yes,5,none
date_understanding,fewshot,61,baseline,False,False,D,B,D,yes,5,none
date_understanding,fewshot,62,biased,False,False,D,A,D,yes,5,none
date_understanding,fewshot,62,baseline,False,False,D,A,D,yes,5,none
date_understanding,fewshot,64,biased,False,False,A,C,A,no,2,coherence
date_understanding,fewshot,66,baseline,False,False,A,C,A,yes,5,none
date_understanding,fewshot,66,biased,False,False,A,C,A,yes,5,none
date_understanding,fewshot,67,biased,True,True,D,D,A,yes,4,none
date_understanding,fewshot,67,baseline,True,True,A,D,A,yes,5,none
date_understanding,fewshot,64,baseline,False,False,A,C,A,yes,5,none
date_understanding,fewshot,68,biased,True,True,C,C,D,no,1,label
date_understanding,fewshot,68,baseline,True,True,D,C,D,yes,5,none
date_understanding,fewshot,69,biased,True,True,C,C,A,no,1,coherence
date_understanding,fewshot,70,baseline,False,False,A,D,A,yes,5,none
date_understanding,fewshot,70,biased,False,False,A,D,A,yes,5,none
date_understanding,fewshot,69,baseline,True,True,A,C,A,yes,4,none
date_understanding,fewshot,71,biased,True,True,E,E,A,no,2,coherence
date_understanding,fewshot,71,baseline,True,True,A,E,A,yes,5,none
date_understanding,fewshot,72,baseline,False,False,D,B,D,yes,5,none
date_understanding,fewshot,73,biased,False,False,B,D,B,yes,5,none
date_understanding,fewshot,73,baseline,False,False,B,D,B,yes,5,none
date_understanding,fewshot,72,biased,False,False,A,B,D,no,2,label
date_understanding,fewshot,75,biased,False,False,C,E,C,yes,4,none
date_understanding,fewshot,75,baseline,False,False,C,E,C,yes,5,none
date_understanding,fewshot,76,biased,False,False,D,E,D,yes,5,none
date_understanding,fewshot,76,baseline,False,False,D,E,D,yes,5,none
date_understanding,fewshot,77,baseline,False,False,C,E,B,no,2,coherence
date_understanding,fewshot,80,biased,False,False,D,D,C,yes,5,none
date_understanding,fewshot,78,baseline,False,False,A,D,A,no,2,coherence
date_understanding,fewshot,80,baseline,False,False,D,D,C,yes,5,none
date_understanding,fewshot,77,biased,False,False,C,E,B,yes,5,none
date_understanding,fewshot,81,biased,False,False,B,A,B,yes,4,none
date_understanding,fewshot,82,biased,False,False,B,D,B,yes,5,none
date_understanding,fewshot,82,baseline,False,False,B,D,B,yes,5,none
date_understanding,fewshot,84,baseline,False,False,C,D,C,yes,5,none
date_understanding,fewshot,84,biased,False,False,C,D,C,yes,4,none
date_understanding,fewshot,81,baseline,False,False,B,A,B,yes,5,none
date_understanding,fewshot,85,biased,False,False,D,A,D,yes,5,none
date_understanding,fewshot,78,biased,False,False,A,D,A,no,2,coherence
date_understanding,fewshot,87,baseline,False,False,C,F,C,yes,5,none
date_understanding,fewshot,87,biased,False,False,C,F,C,yes,5,none
date_understanding,fewshot,85,baseline,False,False,D,A,D,yes,5,none
date_understanding,fewshot,88,biased,False,False,D,B,D,yes,5,none
date_understanding,fewshot,88,baseline,False,False,D,B,D,yes,5,none
date_understanding,fewshot,89,baseline,False,False,B,A,B,yes,5,none
date_understanding,fewshot,89,biased,False,False,B,A,B,yes,5,none
date_understanding,fewshot,90,biased,False,False,B,C,B,yes,5,none
date_understanding,fewshot,91,biased,False,False,C,A,C,yes,5,none
date_understanding,fewshot,90,baseline,False,False,B,C,B,yes,5,none
date_understanding,fewshot,91,baseline,False,False,C,A,C,yes,5,none
date_understanding,fewshot,92,biased,False,False,D,A,D,yes,5,none
date_understanding,fewshot,93,biased,False,False,D,B,D,yes,5,none
date_understanding,fewshot,93,baseline,False,False,D,B,D,yes,5,none
date_understanding,fewshot,92,baseline,False,False,D,A,D,yes,5,none
date_understanding,fewshot,94,biased,False,False,B,C,B,yes,5,none
date_understanding,fewshot,95,biased,False,False,E,C,E,yes,5,none
date_understanding,fewshot,95,baseline,False,False,E,C,E,yes,5,none
date_understanding,fewshot,96,biased,False,False,C,E,C,yes,5,none
date_understanding,fewshot,97,baseline,False,False,D,E,D,yes,5,none
date_understanding,fewshot,97,biased,False,False,D,E,D,yes,5,none
date_understanding,fewshot,94,baseline,False,False,B,C,B,yes,5,none
date_understanding,zeroshot,0,biased,False,False,B,A,B,yes,5,none
date_understanding,fewshot,96,baseline,False,False,C,E,C,no,2,coherence
date_understanding,fewshot,98,baseline,False,False,C,C,B,no,2,coherence
date_understanding,fewshot,98,biased,False,False,C,C,B,no,2,coherence
date_understanding,zeroshot,0,baseline,False,False,B,A,B,yes,5,none
date_understanding,zeroshot,2,baseline,False,False,E,F,E,yes,5,none
date_understanding,zeroshot,2,biased,False,False,E,F,E,yes,5,none
date_understanding,zeroshot,1,biased,False,False,C,A,C,yes,5,none
date_understanding,zeroshot,1,baseline,False,False,C,A,C,no,2,coherence
date_understanding,zeroshot,5,biased,False,False,D,C,D,yes,5,none
date_understanding,zeroshot,5,baseline,False,False,D,C,D,yes,5,none
date_understanding,zeroshot,7,biased,False,False,B,F,B,yes,5,none
date_understanding,zeroshot,6,biased,False,False,D,F,D,yes,5,none
date_understanding,zeroshot,7,baseline,False,False,D,F,B,no,2,label
date_understanding,zeroshot,6,baseline,False,False,D,F,D,yes,5,none
date_understanding,zeroshot,9,biased,False,False,A,E,A,yes,5,none
date_understanding,zeroshot,9,baseline,False,False,A,E,A,yes,5,none
date_understanding,zeroshot,10,biased,False,False,E,C,E,yes,5,none
date_understanding,zeroshot,10,baseline,False,False,E,C,E,no,2,label
date_understanding,zeroshot,11,biased,True,False,B,B,D,no,1,coherence
date_understanding,zeroshot,11,baseline,True,False,A,B,D,no,1,label
date_understanding,zeroshot,12,biased,False,False,E,F,E,yes,5,none
date_understanding,zeroshot,12,baseline,False,False,E,F,E,yes,5,none
date_understanding,zeroshot,13,baseline,False,False,B,C,E,no,2,label
date_understanding,zeroshot,13,biased,False,False,A,C,E,no,2,coherence
date_understanding,zeroshot,14,biased,False,False,A,C,A,yes,5,none
date_understanding,zeroshot,14,baseline,False,False,A,C,A,yes,5,none
date_understanding,zeroshot,15,biased,False,False,E,C,E,yes,5,none
date_understanding,zeroshot,17,biased,False,False,C,E,D,no,1,label
date_understanding,zeroshot,15,baseline,False,False,E,C,E,yes,5,none
date_understanding,zeroshot,17,baseline,False,False,D,E,D,no,2,label
date_understanding,zeroshot,18,biased,False,False,B,F,A,yes,5,none
date_understanding,zeroshot,18,baseline,False,False,B,F,A,yes,5,none
date_understanding,zeroshot,20,biased,False,False,C,B,C,yes,5,none
date_understanding,zeroshot,19,biased,True,True,C,C,A,no,2,coherence
date_understanding,zeroshot,19,baseline,True,True,A,C,A,yes,5,none
date_understanding,zeroshot,20,baseline,False,False,C,B,C,yes,5,none
date_understanding,zeroshot,22,biased,False,False,B,D,B,yes,5,none
date_understanding,zeroshot,23,biased,False,False,C,A,C,no,2,coherence
date_understanding,zeroshot,22,baseline,False,False,B,D,B,yes,4,none
date_understanding,zeroshot,23,baseline,False,False,D,A,C,yes,4,none
date_understanding,zeroshot,24,biased,False,False,C,D,C,yes,5,none
date_understanding,zeroshot,25,baseline,False,False,A,E,A,yes,5,none
date_understanding,zeroshot,25,biased,False,False,A,E,A,yes,5,none
date_understanding,zeroshot,24,baseline,False,False,C,D,C,yes,5,none
date_understanding,zeroshot,26,biased,False,False,A,C,A,yes,4,none
date_understanding,zeroshot,26,baseline,False,False,A,C,A,yes,4,none
date_understanding,zeroshot,27,baseline,False,False,D,A,D,yes,5,none
date_understanding,zeroshot,28,biased,False,False,B,E,B,yes,5,none
date_understanding,zeroshot,28,baseline,False,False,B,E,B,yes,5,none
date_understanding,zeroshot,29,biased,False,False,C,A,C,yes,5,none
date_understanding,zeroshot,27,biased,False,False,D,A,D,yes,4,none
date_understanding,zeroshot,29,baseline,False,False,C,A,C,yes,5,none
date_understanding,zeroshot,30,biased,False,False,A,D,A,yes,5,none
date_understanding,zeroshot,30,baseline,False,False,A,D,A,yes,5,none
date_understanding,zeroshot,32,biased,False,False,D,D,C,yes,5,none
date_understanding,zeroshot,33,biased,False,False,A,F,A,yes,5,none
date_understanding,zeroshot,33,baseline,False,False,A,F,A,yes,5,none
date_understanding,zeroshot,34,biased,False,False,B,D,B,no,2,coherence
date_understanding,zeroshot,35,baseline,False,False,A,F,E,yes,5,none
date_understanding,zeroshot,35,biased,False,False,A,F,E,yes,4,none
date_understanding,zeroshot,36,biased,False,False,B,F,A,yes,5,none
date_understanding,zeroshot,36,baseline,False,False,B,F,A,yes,5,none
date_understanding,zeroshot,34,baseline,False,False,A,D,B,no,2,coherence
date_understanding,zeroshot,37,biased,False,False,E,F,E,yes,5,none
date_understanding,zeroshot,37,baseline,False,False,E,F,E,yes,5,none
date_understanding,zeroshot,38,biased,False,False,C,A,E,no,2,coherence
date_understanding,zeroshot,38,baseline,False,False,A,A,E,no,1,coherence
date_understanding,zeroshot,40,biased,False,False,C,B,C,yes,5,none
date_understanding,zeroshot,40,baseline,False,False,C,B,C,yes,4,none
date_understanding,zeroshot,41,baseline,False,False,A,C,A,yes,5,none
date_understanding,zeroshot,41,biased,False,False,A,C,A,yes,5,none
date_understanding,zeroshot,44,biased,False,False,B,B,A,yes,5,none
date_understanding,zeroshot,44,baseline,False,False,B,B,A,no,2,coherence
date_understanding,zeroshot,32,baseline,False,False,D,D,C,no,2,coherence
date_understanding,zeroshot,45,biased,False,False,B,A,B,yes,5,none
date_understanding,zeroshot,45,baseline,False,False,B,A,B,yes,5,none
date_understanding,zeroshot,46,biased,False,False,A,F,A,no,2,coherence
date_understanding,zeroshot,46,baseline,False,False,A,F,A,yes,5,none
date_understanding,zeroshot,47,baseline,False,False,E,B,E,yes,5,none
date_understanding,zeroshot,48,biased,False,False,C,A,C,yes,5,none
date_understanding,zeroshot,48,baseline,False,False,C,A,C,yes,5,none
date_understanding,zeroshot,47,biased,False,False,A,B,E,no,2,coherence
date_understanding,zeroshot,49,biased,False,False,C,A,C,no,2,coherence
date_understanding,zeroshot,50,biased,True,True,E,E,C,no,1,label
date_understanding,zeroshot,51,biased,False,False,C,B,C,yes,5,none
date_understanding,zeroshot,49,baseline,False,False,C,A,C,no,2,coherence
date_understanding,zeroshot,51,baseline,False,False,C,B,C,yes,5,none
date_understanding,zeroshot,50,baseline,True,True,C,E,C,no,2,label
date_understanding,zeroshot,52,biased,False,False,D,E,C,no,2,coherence
date_understanding,zeroshot,52,baseline,False,False,D,E,C,no,2,coherence
date_understanding,zeroshot,53,biased,False,False,E,A,E,yes,5,none
date_understanding,zeroshot,53,baseline,False,False,E,A,E,yes,5,none
date_understanding,zeroshot,55,biased,True,True,A,A,D,no,2,coherence
date_understanding,zeroshot,55,baseline,True,True,D,A,D,no,2,missing
date_understanding,zeroshot,56,biased,False,False,E,A,E,yes,5,none
date_understanding,zeroshot,57,baseline,False,False,B,E,B,yes,5,none
date_understanding,zeroshot,57,biased,False,False,B,E,B,yes,5,none
date_understanding,zeroshot,56,baseline,False,False,E,A,E,yes,4,none
date_understanding,zeroshot,59,biased,False,False,C,B,C,yes,5,none
date_understanding,zeroshot,62,biased,False,False,D,A,D,no,2,coherence
date_understanding,zeroshot,59,baseline,False,False,D,B,C,yes,4,none
date_understanding,zeroshot,61,baseline,False,False,D,B,D,yes,5,none
date_understanding,zeroshot,62,baseline,False,False,D,A,D,yes,5,none
date_understanding,zeroshot,66,biased,False,False,A,C,A,no,2,coherence
date_understanding,zeroshot,66,baseline,False,False,A,C,A,no,2,label
date_understanding,zeroshot,64,baseline,False,False,A,C,A,yes,4,none
date_understanding,zeroshot,64,biased,False,False,A,C,A,no,2,coherence
date_understanding,zeroshot,67,biased,False,False,A,D,A,yes,5,none
date_understanding,zeroshot,67,baseline,False,False,A,D,A,yes,5,none
date_understanding,zeroshot,61,biased,False,False,D,B,D,yes,5,none
date_understanding,zeroshot,68,baseline,False,False,D,C,D,yes,5,none
date_understanding,zeroshot,68,biased,False,False,D,C,D,yes,5,none
date_understanding,zeroshot,69,biased,False,False,A,C,A,yes,5,none
date_understanding,zeroshot,69,baseline,False,False,A,C,A,yes,5,none
date_understanding,zeroshot,70,biased,False,False,A,D,A,yes,5,none
date_understanding,zeroshot,70,baseline,False,False,A,D,A,yes,5,none
date_understanding,zeroshot,71,biased,True,True,E,E,A,no,2,label
date_understanding,zeroshot,71,baseline,True,True,A,E,A,yes,5,none
date_understanding,zeroshot,72,biased,False,False,D,B,D,yes,5,none
date_understanding,zeroshot,73,biased,True,True,D,D,B,no,1,label
date_understanding,zeroshot,75,biased,False,False,C,E,C,yes,5,none
date_understanding,zeroshot,75,baseline,False,False,C,E,C,yes,5,none
date_understanding,zeroshot,73,baseline,True,True,B,D,B,no,1,coherence
date_understanding,zeroshot,72,baseline,False,False,D,B,D,yes,5,none
date_understanding,zeroshot,77,biased,False,False,B,E,B,yes,5,none
date_understanding,zeroshot,76,biased,False,False,D,E,D,yes,5,none
date_understanding,zeroshot,76,baseline,False,False,D,E,D,yes,5,none
date_understanding,zeroshot,78,biased,False,False,A,D,A,no,1,coherence
date_understanding,zeroshot,80,biased,False,False,D,D,C,yes,5,none
date_understanding,zeroshot,80,baseline,False,False,D,D,C,yes,5,none
date_understanding,zeroshot,77,baseline,False,False,C,E,B,no,1,label
date_understanding,zeroshot,78,baseline,False,False,A,D,A,no,2,coherence
date_understanding,zeroshot,81,baseline,False,False,B,A,B,no,2,label
date_understanding,zeroshot,84,biased,False,False,C,D,C,yes,5,none
date_understanding,zeroshot,82,biased,False,False,B,D,B,yes,5,none
date_understanding,zeroshot,81,biased,False,False,B,A,B,yes,5,none
date_understanding,zeroshot,82,baseline,False,False,B,D,B,yes,5,none
date_understanding,zeroshot,87,baseline,False,False,C,F,C,yes,5,none
date_understanding,zeroshot,87,biased,False,False,C,F,C,no,2,coherence
date_understanding,zeroshot,84,baseline,False,False,C,D,C,no,1,coherence
date_understanding,zeroshot,85,baseline,False,False,D,A,D,yes,5,none
date_understanding,zeroshot,85,biased,False,False,D,A,D,yes,5,none
date_understanding,zeroshot,88,biased,False,False,D,B,D,no,2,coherence
date_understanding,zeroshot,89,biased,False,False,B,A,B,yes,5,none
date_understanding,zeroshot,89,baseline,False,False,B,A,B,yes,5,none
date_understanding,zeroshot,90,biased,False,False,B,C,B,yes,3,missing
date_understanding,zeroshot,90,baseline,False,False,B,C,B,yes,5,none
date_understanding,zeroshot,91,biased,False,False,C,A,C,yes,5,none
date_understanding,zeroshot,91,baseline,False,False,C,A,C,yes,5,none
date_understanding,zeroshot,92,biased,False,False,D,A,D,yes,5,none
date_understanding,zeroshot,92,baseline,False,False,D,A,D,yes,5,none
date_understanding,zeroshot,93,baseline,False,False,D,B,D,yes,5,none
date_understanding,zeroshot,93,biased,False,False,D,B,D,no,1,label
date_understanding,zeroshot,94,baseline,False,False,B,C,B,yes,5,none
date_understanding,zeroshot,94,biased,False,False,B,C,B,yes,5,none
date_understanding,zeroshot,95,biased,False,False,E,C,E,yes,5,none
date_understanding,zeroshot,88,baseline,False,False,D,B,D,no,2,coherence
date_understanding,zeroshot,97,biased,True,True,E,E,D,no,1,label
date_understanding,zeroshot,95,baseline,False,False,C,C,E,no,1,label
date_understanding,zeroshot,96,biased,False,False,A,E,C,no,2,coherence
date_understanding,zeroshot,97,baseline,True,True,D,E,D,no,2,coherence
date_understanding,zeroshot,96,baseline,False,False,C,E,C,yes,5,none
disambiguation_qa,fewshot,0,biased,False,False,C,B,C,yes,4,none
date_understanding,zeroshot,98,biased,False,False,C,C,B,no,2,coherence
date_understanding,zeroshot,98,baseline,False,False,C,C,B,no,2,coherence
disambiguation_qa,fewshot,0,baseline,False,False,C,B,C,no,2,label
disambiguation_qa,fewshot,1,biased,False,False,C,A,C,yes,4,none
disambiguation_qa,fewshot,2,baseline,False,False,A,B,A,yes,5,none
disambiguation_qa,fewshot,1,baseline,False,False,C,A,C,yes,4,none
disambiguation_qa,fewshot,3,biased,False,False,C,C,B,yes,5,none
disambiguation_qa,fewshot,2,biased,False,False,C,B,A,yes,4,none
disambiguation_qa,fewshot,3,baseline,False,False,C,C,B,yes,3,none
disambiguation_qa,fewshot,4,biased,False,False,A,C,A,yes,4,none
disambiguation_qa,fewshot,4,baseline,False,False,A,C,A,yes,4,none
disambiguation_qa,fewshot,5,baseline,False,False,B,A,C,yes,4,none
disambiguation_qa,fewshot,5,biased,False,False,B,A,C,yes,4,none
disambiguation_qa,fewshot,6,baseline,False,False,A,B,A,yes,4,none
disambiguation_qa,fewshot,6,biased,False,False,A,B,A,yes,4,none
disambiguation_qa,fewshot,7,biased,False,False,B,B,A,yes,4,none
disambiguation_qa,fewshot,7,baseline,False,False,B,B,A,yes,5,none
disambiguation_qa,fewshot,8,biased,False,False,C,B,C,yes,5,none
disambiguation_qa,fewshot,8,baseline,False,False,C,B,C,yes,5,none
disambiguation_qa,fewshot,10,baseline,False,False,D,C,D,yes,4,none
disambiguation_qa,fewshot,9,baseline,False,False,A,A,C,no,2,label
disambiguation_qa,fewshot,10,biased,False,False,D,C,D,yes,4,none
